date,lon,lat,level,batch,geopotential_at_surface,land_sea_mask,2m_temperature,mean_sea_level_pressure,10m_v_component_of_wind,10m_u_component_of_wind,total_precipitation_6hr,toa_incident_solar_radiation,temperature,geopotential,u_component_of_wind,v_component_of_wind,vertical_velocity,specific_humidity
1/1/2022 0:00,0,-90,50,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,238.35762,198037.67,-0.000662804,0.00031352,-0.007970274,2.8963723e-06
1/1/2022 0:00,0,-90,100,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,226.61142,151452.7,-0.000907421,5.2571297e-05,-0.003817454,1.5914803e-06
1/1/2022 0:00,0,-90,150,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,218.67819,125579.13,0.000185013,0.000619929,-0.000663519,2.3207376e-06
1/1/2022 0:00,0,-90,200,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,216.91908,107598.86,-0.00063324,-0.001033306,-0.006328821,5.1083334e-06
1/1/2022 0:00,0,-90,250,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,215.61003,93760.74,-0.000225067,-0.001879275,-0.02259779,8.951349e-06
1/1/2022 0:00,0,-90,300,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,214.83434,82501.664,0.001226425,0.000477314,0.000413895,3.0137482e-05
1/1/2022 0:00,0,-90,400,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,224.91534,64401.344,0.000375748,-0.001709938,-0.1308713,7.881131e-05
1/1/2022 0:00,0,-90,500,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,235.36021,49666.207,0.000734329,-0.000761032,-0.18712568,0.000209592
1/1/2022 0:00,0,-90,600,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,243.43224,37120.188,0.000987291,0.00026226,-0.21560383,0.000409997
1/1/2022 0:00,0,-90,700,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,251.06592,26182.43,-6.03E-05,0.000484943,-0.06285334,0.000719641
1/1/2022 0:00,0,-90,850,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,260.54425,11793.007,-0.00015831,0.000608921,-0.057229042,0.000719313
1/1/2022 0:00,0,-90,925,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,264.7669,5358.4053,-0.000321925,-3.58E-05,-0.06515643,0.000719634
1/1/2022 0:00,0,-90,1000,0,27354.75,1,250.74898,99314.25,-0.439256,1.3093542,0.000433097,1981181.1,268.7137,-666.4696,7.843971e-05,0.000729114,-0.065674484,0.000719939
1/1/2022 6:00,0,-90,50,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,238.3365,198112.3,-0.000662804,0.00031352,-0.002488647,2.8982151e-06
1/1/2022 6:00,0,-90,100,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,226.84485,151568.1,0.000700951,0.001104951,-0.003495425,1.6200305e-06
1/1/2022 6:00,0,-90,150,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,218.73386,125681.86,-0.001634598,0.000619929,-0.001654506,2.324793e-06
1/1/2022 6:00,0,-90,200,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,216.87675,107702.66,-0.00063324,-0.001033306,0.019165277,4.9791997e-06
1/1/2022 6:00,0,-90,250,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,214.84425,93886.67,-0.000225067,0.000438809,-0.029715538,9.412703e-06
1/1/2022 6:00,0,-90,300,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,214.78212,82656.73,-0.000858307,-0.001946449,-0.048229218,2.8691662e-05
1/1/2022 6:00,0,-90,400,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,225.35983,64553.434,0.000375748,-0.001709938,-0.06270313,8.287816e-05
1/1/2022 6:00,0,-90,500,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,236.1383,49775.414,-0.000776768,-0.000761032,-0.17586184,0.000224317
1/1/2022 6:00,0,-90,600,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,244.6688,37183.223,-0.000323296,0.00026226,-0.2143035,0.000426229
1/1/2022 6:00,0,-90,700,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,249.42114,26259.246,-6.03E-05,0.000484943,-0.042618513,0.000554064
1/1/2022 6:00,0,-90,850,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,258.8376,11917.344,-0.00015831,-0.000831366,-0.026822329,0.000553691
1/1/2022 6:00,0,-90,925,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,263.0488,5504.282,-0.000321925,-3.58E-05,-0.03680408,0.000553847
1/1/2022 6:00,0,-90,1000,0,27354.75,1,248.997,99572.19,0.039932907,0.55577946,0.000303015,1979638.8,266.96545,-500.7587,7.843971e-05,-7.71E-05,-0.03577268,0.000553723
1/1/2022 12:00,0,-90,50,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,238.0913,198327.89,0.000623703,0.00031352,0.001688208,2.8984118e-06
1/1/2022 12:00,0,-90,100,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,227.06786,151796.64,0.000700951,5.2571297e-05,0.002251521,1.6661778e-06
1/1/2022 12:00,0,-90,150,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,218.88593,125889.91,0.000185013,-0.000785997,0.001228333,2.3531766e-06
1/1/2022 12:00,0,-90,200,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,216.91965,107915.93,-0.00063324,0.000727654,-0.000365257,4.9824303e-06
1/1/2022 12:00,0,-90,250,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,214.02948,94117.84,-0.000225067,0.002756894,-0.026366234,9.850977e-06
1/1/2022 12:00,0,-90,300,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,214.47809,82926.05,0.001226425,-0.001946449,-0.015716553,2.9818912e-05
1/1/2022 12:00,0,-90,400,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,226.22409,64776.098,0.000375748,-0.001709938,-0.053812027,8.967752e-05
1/1/2022 12:00,0,-90,500,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,236.79227,49939.066,-0.000776768,-0.000761032,-0.11053085,0.000231846
1/1/2022 12:00,0,-90,600,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,244.91194,37323.312,-0.000323296,-0.001366139,-0.2026,0.000285738
1/1/2022 12:00,0,-90,700,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,248.7757,26403.658,-6.03E-05,0.000484943,-0.0301404,0.000493895
1/1/2022 12:00,0,-90,850,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,258.15186,12083.449,-0.00015831,0.000608921,-0.02554214,0.000493831
1/1/2022 12:00,0,-90,925,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,262.33606,5679.9834,-0.000321925,-0.001398087,-0.03499821,0.000493989
1/1/2022 12:00,0,-90,1000,0,27354.75,1,248.3469,99830.75,-0.04184258,0.048565745,7.442944e-05,1977710.8,266.25748,-316.03775,7.843971e-05,-7.71E-05,-0.03428328,0.000494333
1/1/2022 18:00,0,-90,50,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,238.12701,198525.89,0.000623703,0.00031352,-0.002862573,2.9011392e-06
1/1/2022 18:00,0,-90,100,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,226.49109,151981.69,0.000700951,5.2571297e-05,-0.00859832,1.6738092e-06
1/1/2022 18:00,0,-90,150,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,218.99783,126072.086,0.000185013,-0.000785997,0.000597715,2.355494e-06
1/1/2022 18:00,0,-90,200,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,216.94562,108086.445,-0.00063324,-0.001033306,-0.010354042,5.0663657e-06
1/1/2022 18:00,0,-90,250,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,213.8885,94290.55,0.001922607,0.002756894,-0.007734299,1.2215431e-05
1/1/2022 18:00,0,-90,300,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,215.10904,83093.734,0.001226425,0.000477314,-0.030334473,3.57494e-05
1/1/2022 18:00,0,-90,400,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,226.63637,64895.164,-0.001363754,0.002790451,-0.06418514,0.000113507
1/1/2022 18:00,0,-90,500,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,237.06032,50028.26,0.000734329,-0.000761032,-0.040694714,0.00024491
1/1/2022 18:00,0,-90,600,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,244.85483,37403.844,-0.000323296,0.00026226,-0.11124849,0.000258125
1/1/2022 18:00,0,-90,700,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,247.95966,26489.938,0.001315355,0.000484943,-0.016987562,0.000480747
1/1/2022 18:00,0,-90,850,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,257.3092,12194.348,-0.00015831,0.000608921,-0.006657958,0.000480494
1/1/2022 18:00,0,-90,925,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,261.47028,5801.9277,0.001002312,-3.58E-05,-0.01766172,0.000480874
1/1/2022 18:00,0,-90,1000,0,27354.75,1,248.15327,100027.31,0.01165539,0.18170929,2.4968758e-05,1976091.2,265.38333,-183.8038,7.843971e-05,-7.71E-05,-0.018473148,0.000480934
1/2/2022 0:00,0,-90,50,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,238.84413,198746.83,0.000988007,-0.000514984,-0.008936349,2.903586e-06
1/2/2022 0:00,0,-90,100,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,227.50566,152181.17,-1.62E-05,-0.000358582,-0.005731814,1.6545937e-06
1/2/2022 0:00,0,-90,150,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,219.52165,126260.23,0.000110626,0.000480413,-0.016312301,2.337123e-06
1/2/2022 0:00,0,-90,200,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,217.02567,108225.16,-0.000232697,0.001006365,0.008185983,4.6180867e-06
1/2/2022 0:00,0,-90,250,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,213.65733,94435.72,-0.002073288,-0.001037121,-0.01742649,1.2047152e-05
1/2/2022 0:00,0,-90,300,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,214.94212,83268.53,0.000448227,-0.001781821,-0.043024063,3.441883e-05
1/2/2022 0:00,0,-90,400,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,226.59067,65060.145,0.000738144,-0.001356125,-0.02505207,0.000108275
1/2/2022 0:00,0,-90,500,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,237.00241,50202.64,-0.000154495,-0.000328064,-0.045051098,0.000249029
1/2/2022 0:00,0,-90,600,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,244.51187,37587.684,0.000673294,-0.000277042,-0.08147764,0.000284872
1/2/2022 0:00,0,-90,700,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,247.42567,26688.336,-0.000142887,0.000413656,-0.016913176,0.000463532
1/2/2022 0:00,0,-90,850,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,256.7659,12411.479,-0.001449108,0.000949383,-0.020768136,0.00046354
1/2/2022 0:00,0,-90,925,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,260.93033,6027.269,0.000499725,-0.000451565,-0.02891764,0.000463642
1/2/2022 0:00,0,-90,1000,0,27354.75,1,247.25296,100343.266,0.037586868,0.4077382,8.821487e-06,1974267.5,264.83157,49.341198,-0.000180721,0.000366449,-0.028952897,0.000463624
1/2/2022 6:00,0,-90,50,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,238.33533,198852.39,0.000988007,0.001058579,0.002501758,2.912223e-06
1/2/2022 6:00,0,-90,100,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,227.36734,152248.48,-1.62E-05,-0.000358582,-0.006661078,1.6178689e-06
1/2/2022 6:00,0,-90,150,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,220.0291,126297.04,0.000110626,0.000480413,-0.001936734,2.4332267e-06
1/2/2022 6:00,0,-90,200,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,217.44482,108252.75,-0.000232697,-0.000809312,0.000834465,4.1650783e-06
1/2/2022 6:00,0,-90,250,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,213.68869,94443.086,-6.29E-05,-0.001037121,-0.019637585,1.3404118e-05
1/2/2022 6:00,0,-90,300,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,215.20364,83271.24,-0.001661301,0.000460744,-0.009932518,2.4632609e-05
1/2/2022 6:00,0,-90,400,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,226.99675,65027.594,0.000738144,-0.001356125,-0.00538826,7.614482e-05
1/2/2022 6:00,0,-90,500,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,236.82162,50169.96,-0.000154495,0.001624584,-0.032957077,0.00017611
1/2/2022 6:00,0,-90,600,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,244.22003,37566.508,-0.000790596,-0.000277042,-0.069105625,0.000211147
1/2/2022 6:00,0,-90,700,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,246.30975,26682.707,-0.001476407,0.000413656,-0.016571999,0.000417262
1/2/2022 6:00,0,-90,850,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,255.61407,12436.89,-0.000215054,-0.000401258,-0.009148866,0.000417402
1/2/2022 6:00,0,-90,925,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,259.75253,6066.53,0.000499725,-0.000451565,-0.019993246,0.000417133
1/2/2022 6:00,0,-90,1000,0,27354.75,1,246.54866,100450.875,0.09401488,0.38362575,9.462237e-06,1972493.8,263.64716,101.6888,-0.000180721,0.000366449,-0.021230638,0.000417298
1/2/2022 12:00,0,-90,50,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,238.93561,199053.1,-0.000271797,0.001058579,0.000659378,2.9461457e-06
1/2/2022 12:00,0,-90,100,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,228.67801,152342.36,-1.62E-05,0.000736713,-0.007474184,1.5808599e-06
1/2/2022 12:00,0,-90,150,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,219.92432,126319.016,0.000110626,-0.000897169,-0.012638569,2.5597355e-06
1/2/2022 12:00,0,-90,200,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,218.21953,108225.67,0.001794815,0.001006365,-0.020617485,4.766931e-06
1/2/2022 12:00,0,-90,250,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,215.06134,94344.41,-6.29E-05,-0.001037121,-0.023549318,1.08747045e-05
1/2/2022 12:00,0,-90,300,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,215.26031,83119.67,0.000448227,-0.001781821,-0.006481409,3.536587e-05
1/2/2022 12:00,0,-90,400,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,226.90482,64895.516,-0.001110077,-0.001356125,0.032782555,7.871527e-05
1/2/2022 12:00,0,-90,500,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,237.11295,50028.65,-0.000154495,-0.000328064,-0.019795418,0.000109389
1/2/2022 12:00,0,-90,600,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,243.94243,37425.145,0.000673294,0.001454353,-0.074518204,0.000191256
1/2/2022 12:00,0,-90,700,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,246.52066,26539.883,0.001190633,-0.001113176,-0.027149916,0.000405633
1/2/2022 12:00,0,-90,850,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,255.84189,12285.55,-0.000215054,0.000949383,-0.013748139,0.000405407
1/2/2022 12:00,0,-90,925,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,259.9738,5911.422,-0.000644445,-0.000451565,-0.021421164,0.000405764
1/2/2022 12:00,0,-90,1000,0,27354.75,1,246.45828,100241.34,0.09330952,0.3894713,0,1970720.2,263.86816,-57.06843,-0.000180721,0.000366449,-0.024557173,0.000405447
1/2/2022 18:00,0,-90,50,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,238.71674,199169.05,-0.000271797,0.001058579,-0.003079117,2.8566965e-06
1/2/2022 18:00,0,-90,100,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,229.47166,152340.62,-1.62E-05,-0.000358582,-0.003728086,1.6110496e-06
1/2/2022 18:00,0,-90,150,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,220.54808,126233.48,0.000110626,0.000480413,-0.013277471,2.3463544e-06
1/2/2022 18:00,0,-90,200,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,218.79738,108122.06,-0.000232697,-0.000809312,-0.027968884,4.9740192e-06
1/2/2022 18:00,0,-90,250,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,215.65239,94185.09,-6.29E-05,-0.001037121,-0.00824213,1.134153e-05
1/2/2022 18:00,0,-90,300,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,215.30264,82942.76,0.000448227,0.000460744,-0.06576204,3.6109996e-05
1/2/2022 18:00,0,-90,400,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,226.79524,64702.61,0.000738144,-0.001356125,0.005311012,7.902132e-05
1/2/2022 18:00,0,-90,500,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,237.76219,49824.242,-0.000154495,-0.000328064,0.027513504,0.000228062
1/2/2022 18:00,0,-90,600,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,245.2686,37171.4,0.000673294,0.001454353,-0.11086035,0.000219906
1/2/2022 18:00,0,-90,700,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,247.9881,26233.363,-0.000142887,0.000413656,0.002878189,0.000437304
1/2/2022 18:00,0,-90,850,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,257.32727,11932.611,-0.000215054,-0.000401258,0.022320062,0.000437395
1/2/2022 18:00,0,-90,925,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,261.4881,5537.707,0.000499725,0.000785828,0.009635687,0.000437114
1/2/2022 18:00,0,-90,1000,0,27354.75,1,247.30905,99688.48,-0.022367954,0.17903519,0,1968792.2,265.40018,-450.01828,-0.000180721,0.000366449,0.010133445,0.000437049
1/3/2022 0:00,0,-90,50,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,239.32959,199274.42,0.000869751,-0.001092434,-0.008407876,2.8971726e-06
1/3/2022 0:00,0,-90,100,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,229.32912,152386.8,0.000174999,-2.43E-05,0.006251499,1.6157044e-06
1/3/2022 0:00,0,-90,150,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,221.22359,126243.66,-0.000146866,0.000687301,-0.014144778,2.391318e-06
1/3/2022 0:00,0,-90,200,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,218.7161,108089.42,0.000274658,0.000613689,-0.01442337,4.7418143e-06
1/3/2022 0:00,0,-90,250,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,215.57675,94165.99,-3.81E-05,-0.000796974,-0.016305923,1.1188036e-05
1/3/2022 0:00,0,-90,300,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,215.2788,82922.914,0.000114441,0.000526428,-0.0680747,3.6072277e-05
1/3/2022 0:00,0,-90,400,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,227.7619,64658.75,-0.000282288,-0.000728369,-0.064591885,9.129557e-05
1/3/2022 0:00,0,-90,500,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,237.81917,49740.004,-0.00138855,-0.000116348,0.003303051,0.000144273
1/3/2022 0:00,0,-90,600,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,245.5945,37082.324,0.000375748,-0.001301289,-0.06900883,0.000247317
1/3/2022 0:00,0,-90,700,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,248.72552,26117.232,-0.000654936,-0.000647962,0.038933754,0.000421295
1/3/2022 0:00,0,-90,850,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,258.0847,11793.622,0.000420094,0.001137421,0.04872161,0.000421427
1/3/2022 0:00,0,-90,925,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,262.2601,5388.4863,-0.000602484,0.000550032,0.036166728,0.0004214
1/3/2022 0:00,0,-90,1000,0,27354.75,1,247.78928,99460.695,-0.08103728,0.42059028,0,1966864.2,266.1785,-609.0552,3.2812357e-05,-0.000314266,0.03555107,0.000421003
1/3/2022 6:00,0,-90,50,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,239.64655,199304.97,0.000869751,-0.001092434,-0.007226288,2.9225762e-06
1/3/2022 6:00,0,-90,100,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,229.30208,152377.88,-0.001535416,-2.43E-05,-0.00812,1.5976409e-06
1/3/2022 6:00,0,-90,150,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,220.84898,126248.21,-0.000146866,-0.000575841,-0.007263064,2.467741e-06
1/3/2022 6:00,0,-90,200,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,218.29675,108114.445,0.000274658,0.000613689,-0.002300263,4.4649423e-06
1/3/2022 6:00,0,-90,250,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,215.74585,94211.555,0.002117157,-0.000796974,-0.019397497,1.1283555e-05
1/3/2022 6:00,0,-90,300,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,215.74161,82942.85,0.000114441,-0.001533985,0.002909184,3.1074043e-05
1/3/2022 6:00,0,-90,400,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,227.70549,64685.33,0.001527786,0.001268029,-0.08006573,0.000103677
1/3/2022 6:00,0,-90,500,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,237.80603,49772.37,0.00018692,-0.000116348,-0.10149908,0.000285778
1/3/2022 6:00,0,-90,600,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,245.06224,37128.848,-0.001015663,0.000170589,-0.054496765,0.000505473
1/3/2022 6:00,0,-90,700,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,250.0426,26173.895,-0.000654936,-0.000647962,0.010397673,0.000640921
1/3/2022 6:00,0,-90,850,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,259.46234,11814.039,-0.000763416,0.001137421,0.015932202,0.000641261
1/3/2022 6:00,0,-90,925,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,263.66315,5392.59,-0.000602484,0.000550032,0.00882566,0.00064098
1/3/2022 6:00,0,-90,1000,0,27354.75,1,249.62164,99403.35,0.17348075,0.76881087,7.824972e-05,1964936.4,267.59644,-620.0503,3.2812357e-05,0.000550926,0.007489801,0.000641145
1/3/2022 12:00,0,-90,50,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,239.78897,199346.36,-0.000522614,0.000564575,-2.94E-05,2.9150106e-06
1/3/2022 12:00,0,-90,100,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,229.349,152406.45,0.000174999,0.001202583,0.001118809,1.5977967e-06
1/3/2022 12:00,0,-90,150,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,220.71906,126322.85,-0.000146866,-0.000575841,-0.001433849,2.2666827e-06
1/3/2022 12:00,0,-90,200,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,218.06598,108215.86,0.000274658,0.000613689,0.008775234,4.599424e-06
1/3/2022 12:00,0,-90,250,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,215.75667,94325.23,0.002117157,-0.000796974,-0.027848005,1.1589174e-05
1/3/2022 12:00,0,-90,300,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,215.75719,83051.6,0.000114441,0.000526428,-0.015303612,2.1233747e-05
1/3/2022 12:00,0,-90,400,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,226.50847,64859.957,-0.000282288,0.001268029,-0.03929758,0.000103928
1/3/2022 12:00,0,-90,500,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,236.6177,50024.28,0.00018692,0.001592398,-0.07269573,0.00024731
1/3/2022 12:00,0,-90,600,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,243.83658,37438.434,0.000375748,0.000170589,-0.03715372,0.000401005
1/3/2022 12:00,0,-90,700,0,27354.75,1,248.16295,100084.43,-0.5052339,0.9085201,0.000176355,1962854.2,248.17378,26548.332,0.000681162,-0.000647962,-0.032249928,0.000533595
